# schema=VASPBERRY_BARE_MOMENTUM_KUBO_V2
# vaspberry_version=1.3.0
# normalization=STANDARD_MINUS_TWO_IM
# operator=WAVECAR_BARE_MOMENTUM_NO_PAW_NONLOCAL_VELOCITY
# berry_connection=A_i=i<u|d/dk_i u>
# occupation_weighting=NONE
# degeneracy_policy=SKIP_ABS_GAP_LE_MACHINE_EPSILON_eV
# migration=PRE_1.3_KUBO_CURVATURE_AND_CHERN_DIVIDE_BY_2
# index_base=1
# intermediate_bands=1:26
spin,k_index,band,kx_frac,ky_frac,kz_frac,energy_eV,omega_z_A2,min_gap_eV
1,13,17, 2.87903018400016975E-001, 6.30836906921948604E-001, 0.00000000000000000E+000,-1.46813601958694484E+000,-4.24300298084877969E+000, 1.40908085459065635E-001
1,14,17, 2.87903018400016975E-001, 6.43951509200008432E-001, 0.00000000000000000E+000,-1.46214607177000566E+000,-4.34655465115755479E+000, 1.41551631800723499E-001
1,15,17, 2.87903018400016975E-001, 6.57066111478068260E-001, 0.00000000000000000E+000,-1.46813653177214842E+000,-4.24304629083312079E+000, 1.40908051140817836E-001
1,16,17, 2.87903018400016975E-001, 6.70180713756128088E-001, 0.00000000000000000E+000,-1.48565079207518203E+000,-3.95809005899722299E+000, 1.39072541601788835E-001
1,17,17, 2.87903018400016975E-001, 6.83295316034187916E-001, 0.00000000000000000E+000,-1.51342124942699208E+000,-3.55587677277797143E+000, 1.36297149184310795E-001
1,18,17, 2.87903018400016975E-001, 6.96409918312247744E-001, 0.00000000000000000E+000,-1.54960913371432096E+000,-3.11146921510124397E+000, 1.32907124328015103E-001
1,19,17, 3.03046456711122403E-001, 5.99064819243321889E-001, 0.00000000000000000E+000,-1.52620228043059702E+000,-3.39987820904628579E+000, 1.35183048393724636E-001
1,20,17, 3.03046456711122403E-001, 6.12179421521381717E-001, 0.00000000000000000E+000,-1.49091778618019299E+000,-3.90619326212209961E+000, 1.38816149365143193E-001
1,21,17, 3.03046456711122403E-001, 6.25294023799441545E-001, 0.00000000000000000E+000,-1.46385402290101507E+000,-4.36314291618201278E+000, 1.41796675648811821E-001
1,22,17, 3.03046456711122403E-001, 6.38408626077501373E-001, 0.00000000000000000E+000,-1.44678657444651582E+000,-4.68642442375944146E+000, 1.43770625117328965E-001
1,23,17, 3.03046456711122403E-001, 6.51523228355561201E-001, 0.00000000000000000E+000,-1.44095014026179058E+000,-4.80376361617424497E+000, 1.44463540819579572E-001
1,24,17, 3.03046456711122403E-001, 6.64637830633621030E-001, 0.00000000000000000E+000,-1.44678707821114605E+000,-4.68645079347115789E+000, 1.43770585997297751E-001
