k_index,kx_frac,ky_frac,kz_frac,source_k_weight,initial_first,initial_last,final_first,final_last,transition_eV,transition_min_eV,transition_max_eV,I_plus_A2,I_minus_A2,eta,eta_valid
3,0.0,0.0833333333333333,0.0,0.02,27,28,39,40,4.1266529522084605,4.126652601649516,4.126653302767405,0.9520861686071442,0.9521042932288468,-9.518281950173762e-06,True
3,0.0,0.0833333333333333,0.0,0.02,29,30,37,38,3.8554783675180424,3.855478048930524,3.8554786861055614,0.36119021932325307,0.3611732715811891,2.3461515258385544e-05,True
3,0.0,0.0833333333333333,0.0,0.02,29,30,39,40,3.8728920992502704,3.8728917560151763,3.872892442485364,0.8560241198465616,0.8560298163688379,-3.3273030456769862e-06,True
3,0.0,0.0833333333333333,0.0,0.02,31,32,37,38,3.5495996436340143,3.549599367243145,3.549599920024884,0.5216825332772437,0.521684719311931,-2.095172799370925e-06,True
3,0.0,0.0833333333333333,0.0,0.02,31,32,39,40,3.5670133753662423,3.5670130743277975,3.5670136764046867,0.8416009680542854,0.8415779557715785,1.3671917097589947e-05,True
3,0.0,0.0833333333333333,0.0,0.02,33,34,37,38,2.956642665801454,2.9566424281143204,2.9566429034885875,0.2946454434264278,0.29463881550165455,1.124741527169852e-05,True
3,0.0,0.0833333333333333,0.0,0.02,33,34,39,40,2.9740563975336816,2.974056135198973,2.97405665986839,0.1706789056376224,0.17067923874654262,-9.75834107682279e-07,True
3,0.0,0.0833333333333333,0.0,0.02,35,36,37,38,2.3982851767962616,2.3982849369119723,2.3982854166805505,0.31499147978404696,0.3149871855266717,6.81651238638376e-06,True
3,0.0,0.0833333333333333,0.0,0.02,35,36,39,40,2.4156989085284892,2.415698643996625,2.415699173060353,0.2345881110274897,0.23458862763416716,-1.1010918378815308e-06,True
4,0.0,0.125,0.0,0.02,1,2,37,38,16.2617419971625,16.261741803256687,16.261742191068315,0.013616792379449395,0.013616572165511907,8.086181827602683e-06,True
4,0.0,0.125,0.0,0.02,1,2,39,40,16.367107593966455,16.36710737574803,16.367107812184877,0.0009743938378754472,0.0009743897380679116,nan,False
4,0.0,0.125,0.0,0.02,3,4,37,38,16.10004500687041,16.100044812992934,16.100045200747886,0.0008796649292232886,0.0008796802650542687,nan,False
4,0.0,0.125,0.0,0.02,3,4,39,40,16.205410603674366,16.205410385484278,16.20541082186445,0.00898004276623293,0.008979771997165173,1.5076384212455805e-05,True
4,0.0,0.125,0.0,0.02,5,6,37,38,15.270998834480523,15.270998640603047,15.270999028358,0.00014129139133654023,0.0001412890787858794,nan,False
4,0.0,0.125,0.0,0.02,5,6,39,40,15.376364431284479,15.37636421309439,15.376364649474564,0.0010878122594147057,0.0010878250759510922,nan,False
4,0.0,0.125,0.0,0.02,7,8,37,38,15.049008495942367,15.049008302348255,15.04900868953648,0.00018625488509812105,0.00018625611680823795,nan,False
4,0.0,0.125,0.0,0.02,7,8,39,40,15.154374092746323,15.1543738748396,15.154374310653044,0.0001969056575789887,0.00019690990642414927,nan,False
4,0.0,0.125,0.0,0.02,9,10,37,38,7.9814995710813985,7.981499370799901,7.981499771362897,0.01113365834587311,0.011133394067126573,1.1868600371351184e-05,True
4,0.0,0.125,0.0,0.02,9,10,39,40,8.086865167885353,8.086864943291246,8.08686539247946,0.007073407480533454,0.007073732803292096,-2.299565510172227e-05,True
4,0.0,0.125,0.0,0.02,11,12,37,38,7.423987214031074,7.423987011425994,7.423987416636155,0.014726942627469538,0.014727259415047851,-1.0755259227741064e-05,True
4,0.0,0.125,0.0,0.02,11,12,39,40,7.52935281083503,7.52935258391734,7.52935303775272,0.012496348056299685,0.01249603411627629,1.2561428567570821e-05,True
4,0.0,0.125,0.0,0.02,13,14,37,38,5.300042565110401,5.300042171943199,5.300042958277602,0.020755599124804652,0.020755346764696952,6.0793629798646456e-06,True
4,0.0,0.125,0.0,0.02,13,14,39,40,5.405408161914355,5.4054077444345445,5.405408579394166,0.07515289467020274,0.0751525551948749,2.258569653591123e-06,True
4,0.0,0.125,0.0,0.02,15,16,37,38,5.27597689555372,5.275976394623284,5.275977396484155,0.19386483742645405,0.19386480469681994,8.441354634331046e-08,True
4,0.0,0.125,0.0,0.02,15,16,39,40,5.381342492357675,5.38134196711463,5.381343017600719,0.05434535732156486,0.054344697797865646,6.067930488132678e-06,True
4,0.0,0.125,0.0,0.02,17,18,37,38,5.220215286434568,5.220214962011411,5.220215610857725,0.034843920621542006,0.03484374905393543,2.4619506918800946e-06,True
4,0.0,0.125,0.0,0.02,17,18,39,40,5.325580883238523,5.325580534502757,5.325581231974289,0.08296085760412442,0.08296148116406864,-3.758143411251605e-06,True
4,0.0,0.125,0.0,0.02,19,20,37,38,4.6542150608063375,4.654214817396877,4.654215304215798,0.01866862933019102,0.018668642713696414,-3.5844893484647203e-07,True
4,0.0,0.125,0.0,0.02,19,20,39,40,4.759580657610293,4.759580389888223,4.759580925332362,0.03977514369219656,0.039776041209813984,-1.1282265858470795e-05,True
4,0.0,0.125,0.0,0.02,21,22,37,38,4.557732449494312,4.557732232182652,4.55773266680597,0.0035421378456977825,0.00354189504026588,3.4275028901096224e-05,True
4,0.0,0.125,0.0,0.02,21,22,39,40,4.663098046298266,4.663097804673998,4.6630982879225344,0.00271845900380886,0.002718665680449303,-3.80121208258659e-05,True
4,0.0,0.125,0.0,0.02,23,24,37,38,4.546123926412843,4.546123706947619,4.546124145878067,0.004778678296556316,0.0047791618635497825,-5.059375186930029e-05,True
4,0.0,0.125,0.0,0.02,23,24,39,40,4.651489523216798,4.651489279438965,4.651489766994631,0.002409474511770505,0.0024093802045794506,1.9570457423060317e-05,True
4,0.0,0.125,0.0,0.02,25,26,37,38,4.070492793396149,4.070492558062555,4.070493028729742,0.054763230292941306,0.05476401973190258,-7.207694533479863e-06,True
4,0.0,0.125,0.0,0.02,25,26,39,40,4.175858390200103,4.175858130553901,4.175858649846306,0.07433798466392601,0.07433950353795458,-1.0215897826544205e-05,True
4,0.0,0.125,0.0,0.02,27,28,37,38,4.040686094550899,4.040685851821511,4.040686337280286,0.0048418182707864275,0.004841805296870049,1.3397790907584986e-06,True
4,0.0,0.125,0.0,0.02,27,28,39,40,4.146051691354854,4.146051424312857,4.146051958396851,0.40129899438370287,0.4013020901342634,-3.857147243166785e-06,True
4,0.0,0.125,0.0,0.02,29,30,37,38,3.597269118363929,3.5972688642433193,3.597269372484539,0.07254166144855025,0.0725409479748765,4.9177063783717784e-06,True
4,0.0,0.125,0.0,0.02,29,30,39,40,3.7026347151678842,3.702634436734665,3.7026349936011034,0.2736982944651008,0.27369854006770505,-4.4867377514837184e-07,True
4,0.0,0.125,0.0,0.02,31,32,37,38,3.2420861806097125,3.2420859515951306,3.242086409624295,0.007372096337406108,0.007372045528765219,3.4460222473692852e-06,True
4,0.0,0.125,0.0,0.02,31,32,39,40,3.347451777413668,3.3474515240864764,3.3474520307408593,0.6518796154836659,0.6518705690426226,6.9387840942526865e-06,True
4,0.0,0.125,0.0,0.02,33,34,37,38,2.753255204222234,2.7532549968283058,2.753255411616162,1.1868618502823405,1.186841401130576,8.614872879500313e-06,True
4,0.0,0.125,0.0,0.02,33,34,39,40,2.8586208010261887,2.8586205693196516,2.858621032732726,0.2444155550207501,0.24441708360291564,-3.1270051235581222e-06,True
4,0.0,0.125,0.0,0.02,35,36,37,38,2.339364112527059,2.3393638978223463,2.3393643272317717,0.35761997859287964,0.3576260755547394,-8.524285907505534e-06,True
4,0.0,0.125,0.0,0.02,35,36,39,40,2.444729709331014,2.444729470313692,2.444729948348336,0.7873643866636522,0.7873343511967936,1.9073786075008252e-05,True
5,0.0,0.1666666666666667,0.0,0.02,1,2,37,38,15.847998836711062,15.847998641259567,15.847999032162555,0.015816424344400476,0.015816234579982595,5.999003066243922e-06,True
5,0.0,0.1666666666666667,0.0,0.02,1,2,39,40,16.06698348381963,16.066983192677114,16.066983774962146,0.0007669459743772967,0.0007669485085711621,nan,False
5,0.0,0.1666666666666667,0.0,0.02,3,4,37,38,15.688852459866967,15.688852264415473,15.688852655318458,0.0007621488007884373,0.0007621647158678107,nan,False
5,0.0,0.1666666666666667,0.0,0.02,3,4,39,40,15.907837106975537,15.907836815833022,15.90783739811805,0.011667956944108542,0.011667593238258125,1.5585912805728252e-05,True
5,0.0,0.1666666666666667,0.0,0.02,5,6,37,38,14.931212099121067,14.931211903669572,14.93121229457256,0.00020843811866188923,0.00020843516361440992,nan,False
5,0.0,0.1666666666666667,0.0,0.02,5,6,39,40,15.150196746229637,15.15019645508712,15.150197037372152,0.0009615251670835274,0.0009615316602331538,nan,False
5,0.0,0.1666666666666667,0.0,0.02,7,8,37,38,14.720937768054974,14.720937573016322,14.720937963093625,0.00012992064952429777,0.00012992100169125314,nan,False
5,0.0,0.1666666666666667,0.0,0.02,7,8,39,40,14.939922415163544,14.93992212443387,14.939922705893217,0.00010948477436168423,0.00010948421401038949,nan,False
5,0.0,0.1666666666666667,0.0,0.02,9,10,37,38,7.563439477781076,7.563439273836821,7.563439681725332,0.006046745702600387,0.006046581596909591,1.3569937100982009e-05,True
5,0.0,0.1666666666666667,0.0,0.02,9,10,39,40,7.782424124889646,7.7824238252543685,7.7824244245249234,0.01663445860923681,0.01663519545721979,-2.2147750064016004e-05,True
5,0.0,0.1666666666666667,0.0,0.02,11,12,37,38,7.015499293328301,7.015499086346704,7.0154995003098986,0.027468031911935947,0.027468536520001124,-9.185285495246075e-06,True
5,0.0,0.1666666666666667,0.0,0.02,11,12,39,40,7.234483940436871,7.234483637764252,7.23448424310949,0.007178564755810871,0.007178301962360188,1.8304373498860745e-05,True
5,0.0,0.1666666666666667,0.0,0.02,13,14,37,38,5.35816018933746,5.358159912467505,5.3581604662074165,0.016696380674648167,0.016696115332207464,7.946169721756729e-06,True
5,0.0,0.1666666666666667,0.0,0.02,13,14,39,40,5.577144836446029,5.577144463885052,5.577145209007008,0.12177043919998197,0.1217702594872608,7.379165869667782e-07,True
5,0.0,0.1666666666666667,0.0,0.02,15,16,37,38,5.313764835799973,5.313764510686408,5.313765160913539,0.2834809721969935,0.2834811324651556,-2.826787907208409e-07,True
5,0.0,0.1666666666666667,0.0,0.02,15,16,39,40,5.532749482908542,5.532749062103957,5.53274990371313,0.04350000280500313,0.04349905260743569,1.0921929702989391e-05,True
