k_index,kx_fractional,ky_fractional,kz_fractional,path_distance_inv_A,band,energy_eV,occupation
4,0.0,0.125,0.0,0.28594081013601075,50,2.8469929801569425,0.0
4,0.0,0.125,0.0,0.28594081013601075,51,2.943623277425451,0.0
4,0.0,0.125,0.0,0.28594081013601075,52,2.9451104490368465,0.0
4,0.0,0.125,0.0,0.28594081013601075,53,5.496157437187247,0.0
4,0.0,0.125,0.0,0.28594081013601075,54,5.496497653799972,0.0
4,0.0,0.125,0.0,0.28594081013601075,55,5.64383866015476,0.0
4,0.0,0.125,0.0,0.28594081013601075,56,5.6445482149135735,0.0
4,0.0,0.125,0.0,0.28594081013601075,57,6.6602432245743035,0.0
4,0.0,0.125,0.0,0.28594081013601075,58,6.660592481038137,0.0
4,0.0,0.125,0.0,0.28594081013601075,59,7.2854771618679965,0.0
4,0.0,0.125,0.0,0.28594081013601075,60,7.286907135352147,0.0
4,0.0,0.125,0.0,0.28594081013601075,61,7.343305966318329,0.0
4,0.0,0.125,0.0,0.28594081013601075,62,7.344785913319043,0.0
4,0.0,0.125,0.0,0.28594081013601075,63,8.11300711502766,0.0
4,0.0,0.125,0.0,0.28594081013601075,64,8.1131724918067,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,1,-13.966134275318575,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,2,-13.965827864910102,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,3,-13.79560249767614,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,4,-13.795126916538782,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,5,-13.047392511432955,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,6,-13.047339003792418,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,7,-12.829031669041266,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,8,-12.828898824401294,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,9,-5.675406596385553,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,10,-5.675375227188022,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,11,-5.126972565774652,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,12,-5.12693055181064,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,13,-3.4786177148226645,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,14,-3.4726170375565277,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,15,-3.425366185163097,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,16,-3.4120009066843195,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,17,-3.33568368735564,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,18,-3.3278887069049587,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,19,-2.8601222818377376,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,20,-2.859615643888011,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,21,-2.285437224435817,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,22,-2.2825721550764766,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,23,-2.2220002880282483,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,24,-2.217061942966913,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,25,-2.1557364914918744,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,26,-2.1551628068197917,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,27,-2.08955302877879,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,28,-2.0879687469682424,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,29,-1.5312321668112285,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,30,-1.5311804157392928,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,31,-1.1361514444259866,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,32,-1.1358632542773832,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,33,-0.7167812766389288,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,34,-0.713937785771898,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,35,-0.4237546378906311,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,36,-0.4202435220511841,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,37,1.8676797139468415,0.0
