k_index,kx_fractional,ky_fractional,kz_fractional,path_distance_inv_A,band,energy_eV,occupation
5,0.0,0.1666666666666667,0.0,0.3812544135146811,10,-5.915946796004558,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,11,-5.07189989288476,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,12,-5.0718996109501635,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,13,-4.945403226782371,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,14,-4.945403101074421,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,15,-4.164432931767399,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,16,-4.164432901830015,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,17,-3.456606197349653,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,18,-3.4566061402360972,1.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,19,-0.8720833272357049,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,20,-0.8720822471646079,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,21,-0.5127455299427943,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,22,-0.5127445769602565,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,23,-0.4708276698387465,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,24,-0.4708269527947755,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,25,0.2712460109517052,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,26,0.271246612169968,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,27,2.9029866498976515,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,28,2.9029866507696145,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,29,3.0243018126093304,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,30,3.024301817259798,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,31,3.577923579902082,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,32,3.577923591382924,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,33,4.243561879766014,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,34,4.243561880928631,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,35,4.742427596048996,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,36,4.7424276083291375,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,37,5.305813657009207,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,38,5.305813693849629,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,39,6.022411649750806,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,40,6.0224116506954335,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,41,6.755409992456615,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,42,6.755410032276242,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,43,7.155716418644781,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,44,7.155716492688944,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,45,7.23430876324349,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,46,7.234308844554009,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,47,8.325896434027088,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,48,8.32589644281938,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,49,8.750162927524956,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,50,8.750162939587108,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,51,9.19583642515279,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,52,9.195837449708927,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,53,9.248191654540905,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,54,9.248192720951254,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,55,9.806896254001002,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,56,9.8068962890975,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,57,10.332865072025625,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,58,10.332865114969788,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,59,11.029012773939767,0.0
5,0.0,0.1666666666666667,0.0,0.3812544135146811,60,11.0290249592548,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,1,-16.484315221548492,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,2,-16.484315211135247,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,3,-15.652971125599024,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,4,-15.652971118470496,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,5,-8.017339912680686,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,6,-8.017339879274452,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,7,-6.547237904971156,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,8,-6.547237833685886,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,9,-6.2408356394178535,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,10,-6.240835515157843,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,11,-5.17113248258522,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,12,-5.171132310172712,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,13,-4.869067704263306,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,14,-4.86906747768797,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,15,-4.286006397062173,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,16,-4.286006378472093,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,17,-3.6362176094264687,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,18,-3.63621743841171,1.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,19,-0.9932133550959343,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,20,-0.9932121684058633,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,21,-0.6272268268108079,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,22,-0.6272257504731295,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,23,-0.3830232124977641,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,24,-0.38302266059602746,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,25,0.4687283177493892,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,26,0.4687287735557875,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,27,3.18166792415606,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,28,3.1816679300964985,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,29,3.3150378071046447,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,30,3.3150378112280086,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,31,3.879468534323612,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,32,3.879468547182916,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,33,4.536505768670274,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,34,4.536505769788475,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,35,5.027054621619453,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,36,5.027054643634021,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,37,5.684483214540467,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,38,5.684483245221088,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,39,6.230773615803435,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,40,6.2307736163625345,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,41,6.657532997132804,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,42,6.657533073170424,0.0
6,0.0,0.2083333333333333,0.0,0.47656801689335115,43,6.877945140736602,0.0
